ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,Unnamed: 0
002889.SZ,20190426,20181231,汪秀芬,321300,0.23,0
002890.SZ,20190412,20181231,张立杰,548497,0.82,0
002891.SZ,20190418,20181231,全国社保基金五零二组合,3531406,3.53,0
002892.SZ,20190425,20181231,蒋鼎文,600000,0.72,0
002893.SZ,20190425,20181231,赵一波,33884820,27.55,0
002895.SZ,20190329,20181231,虞卓尔,308700,0.08,0
002896.SZ,20190412,20181231,杨海珍,270400,0.34,0
002897.SZ,20190425,20181231,蔡胜才,1416923,0.83,0
002898.SZ,20190423,20181231,卓正廉,500000,0.31,0
002899.SZ,20190430,20181231,景胜伟达有限公司,4428700,3.69,0
002900.SZ,20190424,20181231,姚发祥,1282500,0.41,0
002901.SZ,20190427,20181231,拉萨大博传奇投资管理合伙企业(有限合伙),3672000,0.91,0
002902.SZ,20190402,20181231,焦彩红,4159575,2.97,0
002903.SZ,20190410,20181231,许梦林,3937500,2.63,0
002905.SZ,20190412,20181231,姚少宏,419000,0.16,0
002906.SZ,20190427,20181231,李良专,285000,0.06,0
002907.SZ,20190330,20181231,王瑛,39600000,9.9,0
002908.SZ,20190424,20181231,正安县致仁企业管理合伙企业(有限合伙),6248700,4.69,0
002909.SZ,20190429,20181231,仙桃九派创业投资有限公司,3427700,2.04,0
002910.SZ,20190131,20181231,广发证券(香港)经纪有限公司,23044000,12.3,0
002911.SZ,20190322,20181231,丘洁珍,195899,0.04,0
002912.SZ,20190420,20181231,平潭综合实验区因纽特投资有限公司,6840000,6.41,0
002913.SZ,20190423,20181231,珠海新泛海企业管理合伙企业(有限合伙),2895000,1.97,0
002915.SZ,20190419,20181231,梁志毅,1300000,1.16,0
002916.SZ,20190313,20181231,中航国际控股股份有限公司,195278970,69.74,0
002917.SZ,20190412,20181231,李井哲,186333,0.16,0
002918.SZ,20190424,20181231,张旗康,22992750,9.72,0
002919.SZ,20190426,20181231,张太军,861000,1.06,0
002920.SZ,20190409,20181231,施罗德投资管理有限公司-施罗德中国进取股票基金,1258708,0.23,0
002921.SZ,20190329,20181231,秦福强,3900000,4.88,0
002922.SZ,20190412,20181231,邓国锐,3712228,2.81,0
002923.SZ,20190423,20181231,周爱新,1921500,1.6,0
002925.SZ,20190330,20181231,厦门惠及股权投资合伙企业(有限合伙),25478400,5.56,0
002926.SZ,20190426,20181231,泸州老窖股份有限公司,272831144,10.39,0
002927.SZ,20190424,20181231,何虎,176800,0.14,0
002928.SZ,20190309,20181231,新疆澜溪管理咨询有限公司,18000000,4.49,0
002929.SZ,20190429,20181231,新余市鑫宏图投资中心(有限合伙),1942356,0.88,0
002930.SZ,20190419,20181231,东莞市百源汇投资管理企业(有限合伙),12142000,4.99,0
002931.SZ,20190430,20181231,董剑刚,9481260,10.67,0
002932.SZ,20190425,20181231,陈鑫涛,1978583,2.97,0
002933.SZ,20190410,20181231,郎安中,475261,0.4,0
002935.SZ,20190425,20181231,富信瑞和投资顾问(北京)有限公司,4226415,3.96,0
002936.SZ,20190329,20181231,香港中央结算(代理人)有限公司,1517868830,25.63,0
002937.SZ,20190321,20181231,香港中瑞投资管理有限公司,6143760,3.34,0
002938.SZ,20190401,20181231,深圳市信群投资合伙企业(有限合伙),15499968,0.67,0
002939.SZ,20190423,20181231,福建九华发展股份有限公司,30187265,0.97,0
002940.SZ,20190330,20181231,叶树祥,2450000,2.72,0
002941.SZ,20190424,20181231,北京中财富国投资管理有限公司,10000000,1.55,0
002942.SZ,20190329,20181231,杭州仙聚投资有限公司,4500000,3.75,0
002943.SZ,20190410,20181231,朱卫文,670375,0.67,0
002945.SZ,20190423,20181231,深圳市立业集团有限公司,1740397076,71.62,0
002946.SZ,20190425,20181231,西藏新之望创业投资有限公司,38667108,5.03,0
002947.SZ,20190320,20181231,深圳市恒世达投资有限公司,8000000,8.78,0
002948.SZ,20190330,20181231,意大利联合圣保罗银行,624753980,15.39,0
002949.SZ,20190327,20181231,青岛金石灏_投资有限公司,7500000,5.1,0
002950.SZ,20190429,20181231,长江经济带(湖北)产业并购基金合伙企业(有限合伙),14588332,3.9,0
002951.SZ,20180822,20180822,彩时集团有限公司,266666667,74.07,0
002952.SZ,20181030,20180930,林雪峰,10127000,17.52,0
002953.SZ,20180524,20180524,冯就景,105162899,81.48,0
002955.SZ,20181205,20181205,鸿达成有限公司,24107529,23.42,0
002956.SZ,20180713,20180713,广西贺州世家投资有限公司,9960600,16.601,0
002957.SZ,20180726,20180726,COLIBRI TECHNOLOGIES PTE LTD,171654600,46.52,0
002958.SZ,20190429,20181231,青岛国际机场集团有限公司,500000000,10,0
002959.SZ,20180928,20180928,佛山市兆峰投资有限公司,53298000,59.22,0
002962.SZ,20181205,20181205,廖彬斌,57607200,38.1,0
002966.SZ,20180110,20180110,苏州国际发展集团有限公司,300000000,10,0
002967.SZ,20190322,20181231,广州广电运通金融电子股份有限公司,18194400,7.34,0
002969.SZ,20181220,20181220,富新投资有限公司,121678800,14.19,0
002972.SZ,20190131,20181231,郑捷曾,659504,0.5,0
002981.SZ,20181228,20181228,广东健溢投资有限责任公司,50000000,69.44,0
002982.SZ,20190316,20181231,喻薇融,2000000,2.62,0
003003.SZ,20190319,20181231,罗素玲,12537500,9.46,0
003012.SZ,20180611,20180611,广东裕和商贸有限公司,18000000,1.75,0
003017.SZ,20190430,20181231,陈阳贵,5317261,11.82,0
003030.SZ,20180821,20180630,王茶英,9158400,9.79,0
300001.SZ,20190427,20181231,于德翔,13119434,1.32,0
300002.SZ,20190426,20181231,王宁,126958612,6.47,0
300003.SZ,20190329,20181231,全国社保基金五零三组合,13976263,0.78,0
300004.SZ,20190426,20181231,孙振平,3367800,0.68,0
300005.SZ,20190426,20181231,王冬梅,4971502,0.56,0
300006.SZ,20190425,20181231,郑伟光,20821280,2.56,0
300007.SZ,20190329,20181231,钟超,15154280,5.17,0
300008.SZ,20190424,20181231,刘楠,180796514,18.83,0
300009.SZ,20190329,20181231,招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金,15677754,1.57,0
300010.SZ,20190426,20181231,窦昕,43416337,5,0
300011.SZ,20190423,20181231,张霞,5058159,0.91,0
300012.SZ,20190426,20181231,万云翔,194274064,11.72,0
300013.SZ,20190425,20181231,广州程功信息科技有限公司,4152146,1.39,0
300014.SZ,20190429,20181231,骆锦红,23842914,2.79,0
300015.SZ,20190426,20181231,郭宏伟,75767467,3.18,0
300016.SZ,20190228,20181231,刘宁,2611035,0.53,0
300017.SZ,20190320,20181231,紫光集团有限公司,108389839,4.46,0
300018.SZ,20190402,20181231,邓志刚,35450000,7.32,0
300019.SZ,20190330,20181231,李步春,11100000,3.35,0
300020.SZ,20190419,20181231,上银基金-浦发银行-上银基金财富50号资产管理计划,5657729,0.86,0
300021.SZ,20190418,20181231,深圳平安大华汇通财富-包商银行-深圳平安大华汇通财富管理有限公司,14718545,1.85,0
300022.SZ,20190427,20181231,王新明,49932824,13.13,0
300023.SZ,20190322,20181231,李柏佳,2750000,0.87,0
300024.SZ,20190315,20181231,王天然,24784780,1.59,0
300025.SZ,20190316,20181231,程思越,3635100,0.85,0
300026.SZ,20190403,20181231,刘树海,27143910,0.9,0
300027.SZ,20190427,20181231,上海豫园旅游商城股份有限公司,79557492,2.85,0
300029.SZ,20190418,20181231,冯金生,6073292,3.04,0
300030.SZ,20190426,20181231,赵吉庆,23830000,7.72,0
300031.SZ,20190425,20181231,唐宇,6662952,1.68,0
300032.SZ,20190424,20181231,金美欧,30825000,3.84,0
300033.SZ,20190226,20181231,石狮市凯士奥投资咨询有限公司,54976172,10.23,0
300034.SZ,20190321,20181231,王兴雷,6598155,1.47,0
300035.SZ,20190427,20181231,余强,6236800,1.2,0
300036.SZ,20190410,20181231,梁军,8827400,1.96,0
300037.SZ,20190319,20181231,赵志明,6058960,1.6,0
300038.SZ,20190412,20181231,张志勇,14158480,1.21,0
300039.SZ,20190423,20181231,杜发新,5280000,0.49,0
300040.SZ,20190426,20181231,李文东,7263257,2.12,0
300041.SZ,20190321,20181231,孔祥再,3700000,0.87,0
300042.SZ,20190313,20181231,上海宜黎企业发展有限公司,33312658,24.93,0
300043.SZ,20190425,20181231,黄挺,7191848,0.58,0
300044.SZ,20190423,20181231,程炳皓,4900602,0.63,0
300045.SZ,20190329,20181231,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,5625977,0.91,0
300046.SZ,20190425,20181231,秦晓薇,747000,0.35,0
300047.SZ,20190329,20181231,杨文庆,8940000,2.24,0
300048.SZ,20190426,20181231,林芝市明珠星科技有限公司,81144000,7.19,0
300049.SZ,20190426,20181231,胡惠雯,8567732,3.26,0
300050.SZ,20190425,20181231,陈浩,29225758,5.36,0
300051.SZ,20190419,20181231,俞仙莲,1020100,0.28,0
300052.SZ,20190323,20181231,李瑞杰,1111924,0.42,0
300053.SZ,20190427,20181231,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,11332158,1.61,0
300054.SZ,20190323,20181231,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,43921804,4.57,0
300055.SZ,20190426,20181231,河北昊天能源投资集团有限公司,8797405,1.02,0
300056.SZ,20190424,20181231,上海中创凌兴能源科技集团有限公司,36441144,9.45,0
300057.SZ,20190410,20181231,蔡懿然,4935937,1.12,0
300058.SZ,20190425,20181231,吴铁,65961829,3.02,0
300059.SZ,20190306,20181231,史佳,54839392,1.06,0
300061.SZ,20190426,20181231,樟树市和顺投资管理中心(有限合伙),126145194,18.42,0
300062.SZ,20190412,20181231,胡世道,773600,0.25,0
300063.SZ,20190424,20181231,冯军,14150000,1.95,0
300064.SZ,20190416,20181231,郭留希,185264103,15.37,0
300065.SZ,20190418,20181231,上海言盛投资合伙企业(有限合伙),29643130,7.44,0
300066.SZ,20190329,20181231,管红峰,7223760,0.69,0
300067.SZ,20190402,20181231,臧少玉,26462960,3.68,0
300068.SZ,20190422,20181231,上海益都实业投资有限公司,34279500,3.91,0
300069.SZ,20190426,20181231,赵晓红,703263,0.6,0
300070.SZ,20190416,20181231,梁辉,92596291,2.94,0
300071.SZ,20190427,20181231,孙高发,12643910,1.86,0
300072.SZ,20190416,20181231,黄锦潮,32680126,1.39,0
300073.SZ,20190423,20181231,北京矿冶科技集团有限公司,98262628,22.5,0
300074.SZ,20190412,20181231,UBS AG,3904547,0.72,0
300075.SZ,20190425,20181231,胡环宇,2319800,0.55,0
300076.SZ,20190405,20181231,陈云华,2774800,0.65,0
300077.SZ,20190426,20181231,林永信,1918700,0.34,0
300078.SZ,20190330,20181231,章笠中,24601203,3.05,0
300079.SZ,20190423,20181231,綦军书,7841002,0.55,0
300080.SZ,20190404,20181231,利得资本管理有限公司-利得资本-利得盈1号资产管理计划,2478000,0.49,0
300081.SZ,20190321,20181231,孙健,6519550,1.23,0
300082.SZ,20190430,20181231,王桂柱,3025418,0.44,0
300083.SZ,20190423,20181231,夏军,156503656,10.93,0
300084.SZ,20190426,20181231,金正谦,3529936,0.92,0
300085.SZ,20190423,20181231,深圳市明达资产管理有限公司-明达12期私募投资基金,9645360,1.36,0
300086.SZ,20190429,20181231,洪江游,7686997,1.71,0
300087.SZ,20190420,20181231,张从合,7075532,1.64,0
300088.SZ,20190129,20181231,中国建设银行股份有限公司-华安创业板50交易型开放式指数证券投资基金,33503893,1.46,0
300089.SZ,20190501,20181231,蔡廷祥,143437500,29.82,0
300091.SZ,20190402,20181231,季维东,186986315,15.98,0
300092.SZ,20190328,20181231,赵丕龙,721625,0.31,0
300093.SZ,20190501,20181231,郜长林,1325900,0.61,0
300094.SZ,20190418,20181231,陈汉,11748000,1.5,0
300095.SZ,20190427,20181231,饶丽媚,2533600,0.67,0
300096.SZ,20190423,20181231,中信聚信(北京)资本管理有限公司,3878900,0.9,0
300097.SZ,20190413,20181231,胡争光,6293502,2.18,0
300098.SZ,20190419,20181231,刘双广,538458657,30.52,0
300099.SZ,20190425,20181231,李巍峰,5604266,0.84,0
300100.SZ,20190426,20181231,刘惠云,7980000,1.71,0
300101.SZ,20190326,20181231,徐奕,3833046,0.69,0
300102.SZ,20190423,20181231,王向武,10886300,1.51,0
300103.SZ,20190326,20181231,孙忠平,3676000,1.16,0
300105.SZ,20190328,20181231,苏寿春,1636500,0.32,0
300106.SZ,20190419,20181231,纪少健,1565212,0.74,0
300107.SZ,20190315,20181231,朱秀全,6593224,1.2,0
300108.SZ,20190425,20181231,卢忠奎,159278980,23.92,0
300109.SZ,20190426,20181231,方士心,2087805,0.96,0
300110.SZ,20190420,20181231,沈爱清,4484700,0.38,0
300111.SZ,20190426,20181231,上海锦汇稀贵金属有限公司,5157200,0.46,0
300112.SZ,20190423,20181231,汪贤忠,7342751,2.57,0
300113.SZ,20190426,20181231,兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划,27565625,3.97,0
300114.SZ,20190315,20181231,汉中佳恒投资管理中心(有限合伙),6213069,1.05,0
300115.SZ,20190329,20181231,杨振宇,14753840,1.62,0
300116.SZ,20190430,20181231,宁波坚瑞新能源投资合伙企业(有限合伙),303030304,12.46,0
300117.SZ,20190423,20181231,张初虎,3300000,0.46,0
300118.SZ,20190426,20181231,赵世界,19208707,2.12,0
300119.SZ,20190418,20181231,周仲华,5183305,1.28,0
300120.SZ,20190412,20181231,张秋凤,13215026,3.39,0
300121.SZ,20190319,20181231,王文博,17716660,4.72,0
300122.SZ,20190404,20181231,陈渝峰,8800000,0.55,0
300123.SZ,20190430,20181231,李跃先,14780800,2.64,0
300124.SZ,20190416,20181231,柏子平,29178830,1.75,0
300125.SZ,20190129,20181231,张映浩,2616650,1.48,0
300126.SZ,20190425,20181231,袁润球,1184500,0.39,0
300127.SZ,20190329,20181231,何金洲,2111464,0.65,0
300128.SZ,20190427,20181231,孙海珍,25867128,2.36,0
300129.SZ,20190410,20181231,张福林,14216272,1.98,0
300130.SZ,20190426,20181231,刘亚,16667394,3.49,0
300131.SZ,20190424,20181231,张红斌,14984300,1.4,0
300132.SZ,20190227,20181231,黄水新,1541200,0.4,0
300133.SZ,20190426,20181231,傅斌星,27732309,1.56,0
300134.SZ,20190425,20181231,深圳市大富配天投资有限公司,330848826,43.11,0
300135.SZ,20190430,20181231,周秀凤,43567200,4.73,0
300136.SZ,20190425,20181231,于伟,22387360,2.29,0
300137.SZ,20190426,20181231,梁常清,5520000,1,0
300138.SZ,20190326,20181231,霍月连,10892288,2.12,0
300139.SZ,20190418,20181231,余钦,3234700,1.18,0
300140.SZ,20190116,20181231,六合环能投资集团有限公司,27096459,7.85,0
300141.SZ,20190425,20181231,姚尧,726802,0.28,0
300142.SZ,20190426,20181231,杨更,28674800,1.87,0
300143.SZ,20190426,20181231,于钊,7427252,1.36,0
300144.SZ,20190328,20181231,杭州宋城集团控股有限公司,428241808,29.48,0
300145.SZ,20190423,20181231,无锡市市政公用产业集团有限公司,127873400,6.65,0
300146.SZ,20190228,20181231,陈宏,21200000,1.44,0
300147.SZ,20190430,20181231,创视界(广州)媒体发展有限公司,18982080,2.87,0
300148.SZ,20190323,20181231,袁雄贵,60176186,7.12,0
300149.SZ,20190412,20181231,MEGA STAR CENTRE LIMITED,22711333,4.54,0
300150.SZ,20190419,20181231,张诺愚,3440000,0.59,0
300151.SZ,20190426,20181231,徐燕平,27575000,5.49,0
300152.SZ,20190426,20181231,陈成俊,1515500,0.21,0
300153.SZ,20190426,20181231,许乃强,3397600,1.06,0
300154.SZ,20190423,20181231,邱光,176666800,38.74,0
300155.SZ,20190426,20181231,李乐霓,5134442,0.94,0
300157.SZ,20190422,20181231,秦钢平,5337000,0.75,0
300158.SZ,20190425,20181231,王恩环,30616404,2.96,0
300159.SZ,20190416,20181231,周卫华,223600955,15,0
300160.SZ,20190426,20181231,江苏炎昊投资管理有限公司-秀强炎昊专项投资基金2号,3657280,0.62,0
300161.SZ,20190328,20181231,熊清平,1206414,0.7,0
300162.SZ,20190420,20181231,洪茂良,3109817,0.89,0
300163.SZ,20190430,20181231,卢亚群,3796875,0.8,0
300164.SZ,20190403,20181231,张国桉,114965217,25.48,0
300165.SZ,20190425,20181231,杜颖莉,1872000,0.41,0
300166.SZ,20190426,20181231,霍卫平,130162360,12.32,0
300167.SZ,20190420,20181231,唐庶,2652250,0.88,0
300168.SZ,20190426,20181231,王淑玉,14047224,1.28,0
300169.SZ,20190419,20181231,高_玲,5474566,1.68,0
300170.SZ,20190418,20181231,范建震,93310864,10.69,0
300171.SZ,20190425,20181231,郑效友,6962392,1.11,0
300172.SZ,20190416,20181231,王政福,146912004,28.13,0
300173.SZ,20190425,20181231,肖代英,18880302,3.22,0
300174.SZ,20190423,20181231,章奕颖,3950439,1.61,0
300175.SZ,20190426,20181231,姜爱君,2172100,0.46,0
300176.SZ,20190328,20181231,刘尊亚,6946025,1.79,0
300177.SZ,20190415,20181231,中央汇金资产管理有限责任公司,6711500,1.5,0
300178.SZ,20190425,20181231,苏州正和投资有限公司,12432012,2.02,0
300179.SZ,20190320,20181231,杨国栋,7398197,1.48,0
300180.SZ,20190427,20181231,尤小燕,26100000,2.3,0
300181.SZ,20190412,20181231,董弘宇,8521591,1.4,0
300182.SZ,20190426,20181231,陈同刚,77249010,3,0
300183.SZ,20190329,20181231,陈一青,15408200,3.28,0
300184.SZ,20190328,20181231,烟台清芯民和投资中心(有限合伙),29918404,4.54,0
300185.SZ,20190425,20181231,朱金枝,176226875,5.39,0
300187.SZ,20190426,20181231,彭平良,2960170,0.46,0
300188.SZ,20190323,20181231,卓桂英,40960000,5.15,0
300189.SZ,20190426,20181231,曹欧_,102400098,10,0
300190.SZ,20190330,20181231,蔡昌达,26834735,3.3,0
300191.SZ,20190426,20181231,郑启芬,6627000,2.07,0
300192.SZ,20190426,20181231,吴艳红,18872500,7.78,0
300193.SZ,20190316,20181231,潘磊,61678339,12.17,0
300194.SZ,20190329,20181231,烟台市电缆厂,29895939,2.51,0
300195.SZ,20190425,20181231,谢良玉,13020164,3,0
300196.SZ,20190409,20181231,杨国文,43200000,10.18,0
300197.SZ,20190427,20181231,陈子舟,32732482,1.44,0
300198.SZ,20190426,20181231,饶张义,13046800,1.26,0
300199.SZ,20190425,20181231,曾少贵,218529589,23.54,0
300200.SZ,20190416,20181231,王子平,5850000,2.24,0
300201.SZ,20190320,20181231,印叶君,10235701,0.98,0
300202.SZ,20190425,20181231,新疆科大聚龙集团股权投资有限合伙企业,114368112,20.81,0
300203.SZ,20190426,20181231,浙江普渡科技有限公司,57741600,12.76,0
300204.SZ,20190305,20181231,顾振其,4155840,0.87,0
300205.SZ,20190403,20181231,张新访,5419710,1.26,0
300206.SZ,20190424,20181231,谢锡城,99569408,17.02,0
300207.SZ,20190419,20181231,王威,132446600,8.56,0
300208.SZ,20190425,20181231,贾玉兰,5749875,0.75,0
300209.SZ,20190425,20181231,刘智辉,29137515,10.02,0
300210.SZ,20190413,20181231,王恩义,11714580,2.42,0
300211.SZ,20190320,20181231,陈小星,1659074,0.55,0
300212.SZ,20190416,20181231,李艳东,3068113,0.68,0
300213.SZ,20190329,20181231,韩江春,18023837,3.03,0
300214.SZ,20190416,20181231,深圳长城汇理资产管理有限公司-长城汇理战略并购9号私募基金,4445690,1.04,0
300215.SZ,20190330,20181231,胡醇,64000000,8.44,0
300217.SZ,20190426,20181231,张青,28812915,2.26,0
300218.SZ,20190326,20181231,国联证券股份有限公司,1542000,0.71,0
300219.SZ,20190426,20181231,贾幼明,5529100,0.78,0
300220.SZ,20190228,20181231,陈勤慧,1228100,0.97,0
300221.SZ,20190426,20181231,高炳义,8075469,1.6,0
300222.SZ,20190426,20181231,北京力鼎兴业投资管理中心(有限合伙),15251652,2.09,0
300223.SZ,20190420,20181231,刘飞,3114575,1.55,0
300224.SZ,20190326,20181231,烟台正海能源投资有限公司,4368446,0.53,0
300225.SZ,20190425,20181231,杨欣新,2500000,0.53,0
300226.SZ,20190427,20181231,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,2701722,1.7,0
300227.SZ,20190411,20181231,姚彩虹,10542528,4.74,0
300228.SZ,20190330,20181231,邬品芳,33499200,7.06,0
